Time,Time Code,Country Name,Country Code,Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE],CO2 emissions (kt) [EN.ATM.CO2E.KT],Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE]
1995,YR1995,Bolivia,BOL,5680,8580,15399.9996185303
1995,YR1995,Bosnia and Herzegovina,BIH,570,3370,2279.99997138977
1995,YR1995,Botswana,BWA,4630,3190,5650.00009536743
1995,YR1995,Brazil,BRA,120050,241280,310160.003662109
1995,YR1995,British Virgin Islands,VGB,..,..,..
1995,YR1995,Brunei Darussalam,BRN,90,4600,1559.99994277954
1995,YR1995,Bulgaria,BGR,4340,54880,12010.0002288818
1995,YR1995,Burkina Faso,BFA,5500,570,7699.99980926514
1995,YR1995,Burundi,BDI,1030,200,550.000011920929
1995,YR1995,Cabo Verde,CPV,80,120,90.0000035762787
1995,YR1995,Cambodia,KHM,3310,1470,13840.0001525879
1995,YR1995,Cameroon,CMR,61130,4680,12300.0001907349
1995,YR1995,Canada,CAN,43620,448050,79019.9966430664
1995,YR1995,Cayman Islands,CYM,..,..,..
1995,YR1995,Central African Republic,CAF,10660,160,9079.99992370605
1995,YR1995,Chad,TCD,9430,440,15810.0004196167
1995,YR1995,Channel Islands,CHI,..,..,..
1995,YR1995,Chile,CHL,5660,38970,11380.0001144409
1995,YR1995,China,CHN,358190,3088620,849859.985351563
1995,YR1995,Colombia,COL,18740,59310,61009.9983215332
1995,YR1995,Comoros,COM,40,80,159.999996423721
1995,YR1995,"Congo, Dem. Rep.",COD,13340,2110,24389.9993896484
1995,YR1995,"Congo, Rep.",COG,1510,2640,5000
1995,YR1995,Costa Rica,CRI,1540,4810,3660.00008583069
1995,YR1995,Cote d'Ivoire,CIV,2930,3370,14460.000038147
1995,YR1995,Croatia,HRV,2280,15460,3440.00005722046
1995,YR1995,Cuba,CUB,3990,23180,11380.0001144409
1995,YR1995,Curacao,CUW,..,..,..
1995,YR1995,Cyprus,CYP,370,5850,589.999973773956
1995,YR1995,Czech Republic,CZE,5530,125180,17989.9997711182
1995,YR1995,Denmark,DNK,6640,60000,9649.99961853027
1995,YR1995,Djibouti,DJI,220,320,509.999990463257
1995,YR1995,Dominica,DMA,30,100,90.0000035762787
1995,YR1995,Dominican Republic,DOM,2120,11840,7320.00017166138
1995,YR1995,Ecuador,ECU,4280,20920,22149.9996185303
1995,YR1995,"Egypt, Arab Rep.",EGY,15730,93720,42509.9983215332
1995,YR1995,El Salvador,SLV,1150,4960,3250
1995,YR1995,Equatorial Guinea,GNQ,10,1100,1470.00002861023
1995,YR1995,Eritrea,ERI,1100,800,2410.00008583069
1995,YR1995,Estonia,EST,1230,16260,1730.00001907349
1995,YR1995,Eswatini,SWZ,400,630,1179.99994754791
1995,YR1995,Ethiopia,ETH,22120,2570,40090.0001525879
1995,YR1995,Faroe Islands,FRO,..,..,..
1995,YR1995,Fiji,FJI,390,710,819.999992847443
1995,YR1995,Finland,FIN,6000,56090,8079.99992370605
1995,YR1995,France,FRA,61490,352240,70739.9978637695
1995,YR1995,French Polynesia,PYF,..,..,..
1995,YR1995,Gabon,GAB,340,5210,7900.00009536743
1995,YR1995,"Gambia, The",GMB,290,220,3220.00002861023
1995,YR1995,Georgia,GEO,1360,8180,7340.00015258789
1995,YR1995,Germany,DEU,62780,874660,87709.9990844727
1995,YR1995,Ghana,GHA,3620,3710,5599.99990463257
1995,YR1995,Gibraltar,GIB,..,..,..
1995,YR1995,Greece,GRC,6530,82830,11180.0003051758
1995,YR1995,Greenland,GRL,..,..,..
1995,YR1995,Grenada,GRD,10,170,1779.99997138977
1995,YR1995,Guam,GUM,..,..,..
1995,YR1995,Guatemala,GTM,2830,6350,5530.00020980835
1995,YR1995,Guinea,GIN,3060,1160,5980.00001907349
1995,YR1995,Guinea-Bissau,GNB,540,180,819.999992847443
1995,YR1995,Guyana,GUY,720,1530,1360.00001430511
1995,YR1995,Haiti,HTI,1130,900,3819.9999332428
1995,YR1995,Honduras,HND,2110,3870,6989.99977111816
1995,YR1995,"Hong Kong SAR, China",HKG,..,..,..
1995,YR1995,Hungary,HUN,6110,57430,8800.00019073486
1995,YR1995,Iceland,ISL,360,2000,550.000011920929
1995,YR1995,India,IND,166240,737860,533150.024414063
1995,YR1995,Indonesia,IDN,64470,223680,297790.008544922
1995,YR1995,"Iran, Islamic Rep.",IRN,20420,271520,131339.996337891
1995,YR1995,Iraq,IRQ,4120,100070,26100.0003814697
1995,YR1995,Ireland,IRL,10350,33450,16000
1995,YR1995,Isle of Man,IMN,..,..,..
1995,YR1995,Israel,ISR,1960,46780,9760.00022888184
1995,YR1995,Italy,ITA,25830,416420,48330.0018310547
1995,YR1995,Jamaica,JAM,530,8680,1149.99997615814
1995,YR1995,Japan,JPN,28450,1171010,37430.0003051758
1995,YR1995,Jordan,JOR,620,13600,8949.99980926514
1995,YR1995,Kazakhstan,KAZ,11760,175240,34279.9987792969
1995,YR1995,Kenya,KEN,9860,6370,17709.9990844727
1995,YR1995,Kiribati,KIR,0,30,9.99999977648258
1995,YR1995,"Korea, Dem. People's Rep.",PRK,4330,83420,19670.0000762939
1995,YR1995,"Korea, Rep.",KOR,11840,385410,25280.0006866455
1995,YR1995,Kosovo,XKX,..,..,..
1995,YR1995,Kuwait,KWT,360,36250,16690.0005340576
1995,YR1995,Kyrgyz Republic,KGZ,1320,4600,3970.00002861023
1995,YR1995,Lao PDR,LAO,1690,670,5070.00017166138
1995,YR1995,Latvia,LVA,1430,9000,2640.00010490417
1995,YR1995,Lebanon,LBN,580,13300,1509.99999046326
1995,YR1995,Lesotho,LSO,580,370,1009.99999046326
1995,YR1995,Liberia,LBR,150,420,170.000001788139
1995,YR1995,Libya,LBY,1260,43480,68879.997253418
1995,YR1995,Liechtenstein,LIE,0,200,0
1995,YR1995,Lithuania,LTU,3650,13740,5179.99982833862
1995,YR1995,Luxembourg,LUX,310,8660,600.000023841858
1995,YR1995,"Macao SAR, China",MAC,..,..,..
1995,YR1995,Madagascar,MDG,8350,1370,16760.0002288818
1995,YR1995,Malawi,MWI,1270,750,1279.99997138977
1995,YR1995,Malaysia,MYS,7490,86310,21690.0005340576
1995,YR1995,Maldives,MDV,0,260,50.0000007450581
1995,YR1995,Mali,MLI,6420,10,9329.99992370605
1995,YR1995,Malta,MLT,70,2380,180.000007152557
1995,YR1995,Marshall Islands,MHL,0,90,29.9999993294477
1995,YR1995,Mauritania,MRT,1830,1170,4079.99992370605
1995,YR1995,Mauritius,MUS,260,1550,949.999988079071
1995,YR1995,Mexico,MEX,36710,306840,101489.99786377
1995,YR1995,"Micronesia, Fed. Sts.",FSM,20,120,39.9999991059303
1995,YR1995,Moldova,MDA,1460,12140,4909.99984741211
1995,YR1995,Monaco,MCO,..,..,..
1995,YR1995,Mongolia,MNG,8510,10280,9109.99965667725
1995,YR1995,Montenegro,MNE,140,1330,839.999973773956
1995,YR1995,Morocco,MAR,5690,28790,8189.9995803833
1995,YR1995,Mozambique,MOZ,8450,1170,10979.9995422363
1995,YR1995,Myanmar,MMR,12330,6940,46970.0012207031
1995,YR1995,Namibia,NAM,3360,1770,4320.00017166138
1995,YR1995,Nauru,NRU,0,110,0
1995,YR1995,Nepal,NPL,4520,1900,17569.9996948242
1995,YR1995,Netherlands,NLD,15650,164110,27450.0007629395
1995,YR1995,New Caledonia,NCL,..,..,..
1995,YR1995,New Zealand,NZL,15340,24330,33650.0015258789
1995,YR1995,Nicaragua,NIC,1830,2650,4909.99984741211
1995,YR1995,Niger,NER,4570,530,10439.9995803833
1995,YR1995,Nigeria,NGA,22390,86170,137000
1995,YR1995,North Macedonia,MKD,940,8520,2339.99991416931
1995,YR1995,Northern Mariana Islands,MNP,..,..,..
1995,YR1995,Norway,NOR,4680,34390,6150.00009536743
1995,YR1995,Oman,OMN,420,18870,10550.0001907349
1995,YR1995,Pakistan,PAK,35810,82740,81059.9975585938
1995,YR1995,Palau,PLW,..,200,9.99999977648258
1995,YR1995,Panama,PAN,1160,4360,4199.99980926514
1995,YR1995,Papua New Guinea,PNG,3210,2130,7960.00003814697
1995,YR1995,Paraguay,PRY,6470,3780,20430.0003051758
1995,YR1995,Peru,PER,6940,25650,19530.0006866455
1995,YR1995,Philippines,PHL,9600,61750,50389.9993896484
1995,YR1995,Poland,POL,24020,340000,39060.001373291
1995,YR1995,Portugal,PRT,3820,50690,11899.9996185303
1995,YR1995,Puerto Rico,PRI,..,..,..
1995,YR1995,Qatar,QAT,160,19050,4780.00020980835
1995,YR1995,Romania,ROU,11790,120880,21649.9996185303
1995,YR1995,Russian Federation,RUS,64560,1635490,555599.975585938
1995,YR1995,Rwanda,RWA,700,460,639.999985694885
1995,YR1995,Samoa,WSM,40,120,239.999994635582
1995,YR1995,San Marino,SMR,..,..,..
1995,YR1995,Sao Tome and Principe,STP,10,50,9.99999977648258
1995,YR1995,Saudi Arabia,SAU,4840,204830,76580.0018310547
1995,YR1995,Senegal,SEN,4110,2760,7349.99990463257
1995,YR1995,Serbia,SRB,4450,44550,13930.0003051758
1995,YR1995,Seychelles,SYC,10,200,59.9999986588955
1995,YR1995,Sierra Leone,SLE,940,240,2250
1995,YR1995,Singapore,SGP,8420,37580,1539.99996185303
1995,YR1995,Sint Maarten (Dutch part),SXM,..,..,..
1995,YR1995,Slovak Republic,SVK,2900,42370,5909.99984741211
1995,YR1995,Slovenia,SVN,850,14470,2130.00011444092
1995,YR1995,Solomon Islands,SLB,20,200,239.999994635582
1995,YR1995,Somalia,SOM,6580,600,16770.0004577637
1995,YR1995,South Africa,ZAF,19070,264310,67300.0030517578
1995,YR1995,South Sudan,SSD,17060,360,19540.0009155273
1995,YR1995,Spain,ESP,20680,240570,35000
1995,YR1995,Sri Lanka,LKA,2330,5820,18540.0009155273
1995,YR1995,St. Kitts and Nevis,KNA,10,150,70.0000002980232
1995,YR1995,St. Lucia,LCA,70,340,649.999976158142
1995,YR1995,St. Martin (French part),MAF,..,..,..
1995,YR1995,St. Vincent and the Grenadines,VCT,10,150,70.0000002980232
1995,YR1995,Sudan,SDN,21480,4510,35369.9989318848
1995,YR1995,Suriname,SUR,180,2090,990.000009536743
1995,YR1995,Sweden,SWE,5870,58230,8329.99992370605
1995,YR1995,Switzerland,CHE,2730,43440,6139.9998664856
1995,YR1995,Syrian Arab Republic,SYR,4100,38980,43290.0009155273
1995,YR1995,Tajikistan,TJK,1210,2510,3380.00011444092
1995,YR1995,Tanzania,TZA,17750,2730,25250
1995,YR1995,Thailand,THA,16450,155780,58580.0018310547
1995,YR1995,Timor-Leste,TLS,180,..,469.999998807907
1995,YR1995,Togo,TGO,900,980,1299.99995231628
1995,YR1995,Tonga,TON,50,100,109.999999403954
1995,YR1995,Trinidad and Tobago,TTO,250,8620,3009.99999046326
1995,YR1995,Tunisia,TUN,2150,16780,4940.00005722046
1995,YR1995,Turkiye,TUR,25120,168150,36959.9990844727
1995,YR1995,Turkmenistan,TKM,1810,33990,37409.9998474121
1995,YR1995,Turks and Caicos Islands,TCA,..,..,..
1995,YR1995,Tuvalu,TUV,0,10,9.99999977648258
1995,YR1995,Uganda,UGA,6120,950,9010.00022888184
1995,YR1995,Ukraine,UKR,26350,399250,69949.9969482422
1995,YR1995,United Arab Emirates,ARE,750,75170,20370.0008392334
1995,YR1995,United Kingdom,GBR,46850,526810,113290.000915527
1995,YR1995,United States,USA,256310,5117040,657869.995117188
1995,YR1995,Uruguay,URY,7080,4690,20659.9998474121
1995,YR1995,Uzbekistan,UZB,8030,98150,36790.0009155273
1995,YR1995,Vanuatu,VUT,120,70,370.000004768372
1995,YR1995,"Venezuela, RB",VEN,11260,114040,166210.006713867
1995,YR1995,Vietnam,VNM,14680,31400,51049.9992370605
1995,YR1995,Virgin Islands (U.S.),VIR,..,..,..
1995,YR1995,West Bank and Gaza,PSE,..,..,..
1995,YR1995,"Yemen, Rep.",YEM,2270,10530,14659.9998474121
1995,YR1995,Zambia,ZMB,12440,2130,11979.9995422363
1995,YR1995,Zimbabwe,ZWE,4790,15480,8869.99988555908
1995,YR1995,Africa Eastern and Southern,AFE,196150,327430,347470.001196489
1995,YR1995,Africa Western and Central,AFW,142200,117296.844580631,263709.999635816
1995,YR1995,Arab World,ARB,77500,814792.275713168,473229.999691248
1995,YR1995,Caribbean small states,CSS,1990,25830,17209.9999636412
1995,YR1995,Central Europe and the Baltics,CEB,64130,809670,120540.001153946
1995,YR1995,Early-demographic dividend,EAR,593640,3186298.28283671,2348270.03165148
1995,YR1995,East Asia & Pacific,EAS,644930,5905982.09442529,1668599.99616817
1995,YR1995,East Asia & Pacific (excluding high income),EAP,505080,3754295.84698875,1434329.99618724
1995,YR1995,East Asia & Pacific (IDA & IBRD countries),TEA,500750,3670925.62071214,1414659.99611095
1995,YR1995,Euro area,EMU,237420,2559540,358919.99900341
1995,YR1995,Europe & Central Asia,ECS,523670,6699309.97563323,1444559.97189693
1995,YR1995,Europe & Central Asia (excluding high income),ECA,169460,2751646.41235833,850739.971458912
1995,YR1995,Europe & Central Asia (IDA & IBRD countries),TEC,207550,3227772.40855058,914889.972507954
1995,YR1995,European Union,EUU,304000,3391600,479849.999785423
1995,YR1995,Fragile and conflict affected situations,FCS,264300,499720.700332639,763890.005180612
1995,YR1995,Heavily indebted poor countries (HIPC),HPC,254510,63911.0989010989,353209.997141734
1995,YR1995,High income,HIC,816870,12144575.377248,1751699.99566861
1995,YR1995,IBRD only,IBD,1212650,9456710,4125069.9949693
1995,YR1995,IDA & IBRD total,IBT,1615170,9893834.06352058,4997079.98926752
1995,YR1995,IDA blend,IDB,147500,300092.414469176,310659.997619689
1995,YR1995,IDA only,IDX,255020,135353.759862105,561349.996678531
1995,YR1995,IDA total,IDA,402520,436065.760177001,872009.994298219
1995,YR1995,Late-demographic dividend,LTE,720090,6577603.44870639,2236859.96613279
1995,YR1995,Latin America & Caribbean,LCN,279430,1041064.30686544,928660.007879138
1995,YR1995,Latin America & Caribbean (excluding high income),LAC,253920,851330,720590.001381934
1995,YR1995,Latin America & the Caribbean (IDA & IBRD countries),TLA,275370,999250,914890.0077492
1995,YR1995,Least developed countries: UN classification,LDC,252480,85196.0785451602,502249.995587393
1995,YR1995,Low & middle income,LMY,1559950,9358076.15133023,4758239.98192884
1995,YR1995,Low income,LIC,176080,158449.484927005,341319.999858737
1995,YR1995,Lower middle income,LMC,593060,2359320.4865655,1871370.01782283
1995,YR1995,Middle East & North Africa,MEA,70020,1129648.6238938,558129.996955395
1995,YR1995,Middle East & North Africa (excluding high income),MNA,61400,715231.895580603,413329.993247986
1995,YR1995,Middle East & North Africa (IDA & IBRD countries),TMN,61400,707530,413329.993247986
1995,YR1995,Middle income,MIC,1383870,9199713.5832488,4416919.98207011
1995,YR1995,North America,NAC,299930,5566934.80309641,736889.991760254
1995,YR1995,Not classified,INX,..,..,..
1995,YR1995,OECD members,OED,860770,11859670,1760429.98832464
1995,YR1995,Other small states,OSS,13550,80815.4344606256,44580.0003055483
1995,YR1995,Pacific island small states,PSS,640,1760,1879.99998405576
1995,YR1995,Post-demographic dividend,PST,788740,11469743.9674659,1588859.98865962
1995,YR1995,Pre-demographic dividend,PRE,285560,246736.413917204,501909.997865558
1995,YR1995,Small states,SST,16180,108440.140761176,63670.0002532452
1995,YR1995,South Asia,SAS,231750,846530,728130.018819124
1995,YR1995,South Asia (IDA & IBRD),TSA,231750,846530,728130.018819124
1995,YR1995,Sub-Saharan Africa,SSF,338350,444820.29138539,611180.000832304
1995,YR1995,Sub-Saharan Africa (excluding high income),SSA,338340,444620.459714493,611120.000833645
1995,YR1995,Sub-Saharan Africa (IDA & IBRD countries),TSS,338350,444820.29138539,611180.000832304
1995,YR1995,Upper middle income,UMC,790810,6840600.79159148,2545549.96424727
1995,YR1995,World,WLD,2388080,21652838.8483425,6676149.98431131
1996,YR1996,Afghanistan,AFG,3120,1180,8670.00007629395
1996,YR1996,Albania,ALB,1190,1940,3910.00008583069
1996,YR1996,Algeria,DZA,4340,76120,65639.9993896484
1996,YR1996,American Samoa,ASM,..,..,..
1996,YR1996,Andorra,AND,0,450,29.9999993294477
1996,YR1996,Angola,AGO,13810,15440,25389.9993896484
1996,YR1996,Antigua and Barbuda,ATG,20,280,159.999996423721
1996,YR1996,Argentina,ARG,37060,122550,110720.001220703
1996,YR1996,Armenia,ARM,540,2580,2410.00008583069
1996,YR1996,Aruba,ABW,..,..,..
1996,YR1996,Australia,AUS,69970,300810,127370.002746582
1996,YR1996,Austria,AUT,4760,64900,10270.0004577637
1996,YR1996,Azerbaijan,AZE,2170,27190,6469.99979019165
1996,YR1996,"Bahamas, The",BHS,30,2070,159.999996423721
1996,YR1996,Bahrain,BHR,60,14150,6429.99982833862
1996,YR1996,Bangladesh,BGD,20380,16830,69050.0030517578
1996,YR1996,Barbados,BRB,50,1060,2240.00000953674
1996,YR1996,Belarus,BLR,11930,58650,15159.9998474121
1996,YR1996,Belgium,BEL,9320,119450,13010.0002288818
1996,YR1996,Belize,BLZ,90,360,4440.00005722046
1996,YR1996,Benin,BEN,2090,970,2720.00002861023
1996,YR1996,Bermuda,BMU,..,..,..
1996,YR1996,Bhutan,BTN,120,200,569.999992847443
1996,YR1996,Bolivia,BOL,5480,8290,15539.999961853
1996,YR1996,Bosnia and Herzegovina,BIH,500,4190,2519.99998092651
1996,YR1996,Botswana,BWA,5430,2920,6260.00022888184
1996,YR1996,Brazil,BRA,113010,262410,299720.001220703
1996,YR1996,British Virgin Islands,VGB,..,..,..
1996,YR1996,Brunei Darussalam,BRN,90,4830,1529.99997138977
1996,YR1996,Bulgaria,BGR,4430,55300,12060.0004196167
1996,YR1996,Burkina Faso,BFA,5450,630,7690.00005722046
1996,YR1996,Burundi,BDI,1020,210,550.000011920929
1996,YR1996,Cabo Verde,CPV,50,140,79.9999982118607
1996,YR1996,Cambodia,KHM,3510,1530,13859.9996566772
1996,YR1996,Cameroon,CMR,61260,4760,12789.999961853
1996,YR1996,Canada,CAN,45930,461700,81019.9966430664
1996,YR1996,Cayman Islands,CYM,..,..,..
1996,YR1996,Central African Republic,CAF,11690,170,10060.0004196167
1996,YR1996,Chad,TCD,10780,450,17430.0003051758
1996,YR1996,Channel Islands,CHI,..,..,..
1996,YR1996,Chile,CHL,5940,44900,11649.9996185303
1996,YR1996,China,CHN,384120,3070510,858020.01953125
1996,YR1996,Colombia,COL,18500,58650,61979.9995422363
1996,YR1996,Comoros,COM,40,80,170.000001788139
1996,YR1996,"Congo, Dem. Rep.",COD,10650,2270,22450.0007629395
1996,YR1996,"Congo, Rep.",COG,880,3170,5110.0001335144
1996,YR1996,Costa Rica,CRI,1770,4530,3670.00007629395
1996,YR1996,Cote d'Ivoire,CIV,2780,4050,14630.0001144409
1996,YR1996,Croatia,HRV,2260,15260,3380.00011444092
1996,YR1996,Cuba,CUB,3970,25200,12029.9997329712
1996,YR1996,Curacao,CUW,..,..,..
1996,YR1996,Cyprus,CYP,380,6210,600.000023841858
1996,YR1996,Czech Republic,CZE,5750,126740,17760.0002288818
1996,YR1996,Denmark,DNK,6590,73340,9729.99954223633
1996,YR1996,Djibouti,DJI,230,300,540.000021457672
1996,YR1996,Dominica,DMA,20,80,79.9999982118607
1996,YR1996,Dominican Republic,DOM,2210,12730,7210.00003814697
1996,YR1996,Ecuador,ECU,4550,24000,22860.0006103516
1996,YR1996,"Egypt, Arab Rep.",EGY,16410,98940,44419.9981689453
1996,YR1996,El Salvador,SLV,1340,4390,3569.9999332428
1996,YR1996,Equatorial Guinea,GNQ,20,1190,1710.00003814697
1996,YR1996,Eritrea,ERI,1270,870,2700.00004768372
1996,YR1996,Estonia,EST,1200,17200,1669.99995708466
1996,YR1996,Eswatini,SWZ,400,460,1210.00003814697
1996,YR1996,Ethiopia,ETH,23380,2870,41779.9987792969
1996,YR1996,Faroe Islands,FRO,..,..,..
1996,YR1996,Fiji,FJI,390,770,819.999992847443
1996,YR1996,Finland,FIN,6000,62570,7969.99979019165
1996,YR1996,France,FRA,63760,367900,71269.9966430664
1996,YR1996,French Polynesia,PYF,..,..,..
1996,YR1996,Gabon,GAB,290,5810,8260.00022888184
1996,YR1996,"Gambia, The",GMB,300,220,2740.00000953674
1996,YR1996,Georgia,GEO,1480,6360,7510.00022888184
1996,YR1996,Germany,DEU,64000,904340,86480.0033569336
1996,YR1996,Ghana,GHA,3850,4090,5889.9998664856
1996,YR1996,Gibraltar,GIB,..,..,..
1996,YR1996,Greece,GRC,6820,82750,11390.0003433228
1996,YR1996,Greenland,GRL,..,..,..
1996,YR1996,Grenada,GRD,10,190,1799.99995231628
1996,YR1996,Guam,GUM,..,..,..
1996,YR1996,Guatemala,GTM,2780,6190,5550.00019073486
1996,YR1996,Guinea,GIN,2650,1230,5750
1996,YR1996,Guinea-Bissau,GNB,500,180,779.999971389771
1996,YR1996,Guyana,GUY,740,1580,1360.00001430511
1996,YR1996,Haiti,HTI,1200,1060,3880.00011444092
1996,YR1996,Honduras,HND,1950,3900,6679.99982833862
1996,YR1996,"Hong Kong SAR, China",HKG,..,..,..
1996,YR1996,Hungary,HUN,7140,58450,8970.00026702881
1996,YR1996,Iceland,ISL,380,2270,560.000002384186
1996,YR1996,India,IND,171220,774070,542679.992675781
1996,YR1996,Indonesia,IDN,66590,236720,304000
1996,YR1996,"Iran, Islamic Rep.",IRN,22770,279810,135539.993286133
1996,YR1996,Iraq,IRQ,4020,98880,25829.9999237061
1996,YR1996,Ireland,IRL,10220,34820,15979.9995422363
1996,YR1996,Isle of Man,IMN,..,..,..
1996,YR1996,Israel,ISR,2100,48730,10069.9996948242
1996,YR1996,Italy,ITA,26090,412150,49189.998626709
1996,YR1996,Jamaica,JAM,530,9040,1110.00001430511
1996,YR1996,Japan,JPN,29430,1184670,36500
1996,YR1996,Jordan,JOR,590,13870,7869.99988555908
1996,YR1996,Kazakhstan,KAZ,10180,153390,31930.0003051758
1996,YR1996,Kenya,KEN,9480,6970,16770.0004577637
1996,YR1996,Kiribati,KIR,0,30,9.99999977648258
1996,YR1996,"Korea, Dem. People's Rep.",PRK,3650,74010,18030.0006866455
1996,YR1996,"Korea, Rep.",KOR,12450,409990,25940.0005340576
1996,YR1996,Kosovo,XKX,..,..,..
1996,YR1996,Kuwait,KWT,400,35630,16989.9997711182
1996,YR1996,Kyrgyz Republic,KGZ,1280,5770,3730.00001907349
1996,YR1996,Lao PDR,LAO,1660,780,5050.00019073486
1996,YR1996,Latvia,LVA,1450,9010,2599.99990463257
1996,YR1996,Lebanon,LBN,580,14120,1679.99994754791
1996,YR1996,Lesotho,LSO,580,370,980.000019073486
1996,YR1996,Liberia,LBR,140,440,170.000001788139
1996,YR1996,Libya,LBY,1230,45430,69879.997253418
1996,YR1996,Liechtenstein,LIE,0,210,0
1996,YR1996,Lithuania,LTU,4120,14230,5010.00022888184
1996,YR1996,Luxembourg,LUX,320,8740,600.000023841858
1996,YR1996,"Macao SAR, China",MAC,..,..,..
1996,YR1996,Madagascar,MDG,8410,1310,16770.0004577637
1996,YR1996,Malawi,MWI,1370,740,1320.00005245209
1996,YR1996,Malaysia,MYS,7440,98640,22649.9996185303
1996,YR1996,Maldives,MDV,0,280,50.0000007450581
1996,YR1996,Mali,MLI,6790,0,9829.99992370605
1996,YR1996,Malta,MLT,60,2320,189.999997615814
1996,YR1996,Marshall Islands,MHL,0,90,29.9999993294477
1996,YR1996,Mauritania,MRT,2040,1230,4329.99992370605
1996,YR1996,Mauritius,MUS,270,1610,1039.99996185303
1996,YR1996,Mexico,MEX,37500,322700,102250
1996,YR1996,"Micronesia, Fed. Sts.",FSM,20,120,39.9999991059303
1996,YR1996,Moldova,MDA,1390,10400,4929.99982833862
1996,YR1996,Monaco,MCO,..,..,..
1996,YR1996,Mongolia,MNG,8760,8690,9640.00034332275
1996,YR1996,Montenegro,MNE,140,1550,839.999973773956
1996,YR1996,Morocco,MAR,6320,28480,8520.00045776367
1996,YR1996,Mozambique,MOZ,8290,1160,10920.0000762939
1996,YR1996,Myanmar,MMR,12580,7310,46419.9981689453
1996,YR1996,Namibia,NAM,3220,1920,4190.00005722046
1996,YR1996,Nauru,NRU,0,100,0
1996,YR1996,Nepal,NPL,4620,1960,17829.9999237061
1996,YR1996,Netherlands,NLD,15590,173620,26799.9992370605
1996,YR1996,New Caledonia,NCL,..,..,..
1996,YR1996,New Zealand,NZL,14880,25410,33229.9995422363
1996,YR1996,Nicaragua,NIC,1770,2820,4809.99994277954
1996,YR1996,Niger,NER,4780,610,10869.9998855591
1996,YR1996,Nigeria,NGA,23280,100230,137649.993896484
1996,YR1996,North Macedonia,MKD,940,10060,2339.99991416931
1996,YR1996,Northern Mariana Islands,MNP,..,..,..
1996,YR1996,Norway,NOR,4690,34600,6239.99977111816
1996,YR1996,Oman,OMN,420,19380,10880.0001144409
1996,YR1996,Pakistan,PAK,36000,85820,84739.9978637695
1996,YR1996,Palau,PLW,..,200,9.99999977648258
1996,YR1996,Panama,PAN,1200,4410,4070.00017166138
1996,YR1996,Papua New Guinea,PNG,3150,2230,7730.00001907349
1996,YR1996,Paraguay,PRY,6030,3720,20110.0006103516
1996,YR1996,Peru,PER,7140,28060,20610.0006103516
1996,YR1996,Philippines,PHL,10450,67220,52479.9995422363
1996,YR1996,Poland,POL,24010,355320,38299.9992370605
1996,YR1996,Portugal,PRT,3920,48740,12029.9997329712
1996,YR1996,Puerto Rico,PRI,..,..,..
1996,YR1996,Qatar,QAT,140,20940,5369.99988555908
1996,YR1996,Romania,ROU,11810,124210,21930.0003051758
1996,YR1996,Russian Federation,RUS,61060,1601180,540349.975585938
1996,YR1996,Rwanda,RWA,750,480,720.000028610229
1996,YR1996,Samoa,WSM,40,130,239.999994635582
1996,YR1996,San Marino,SMR,..,..,..
1996,YR1996,Sao Tome and Principe,STP,10,50,9.99999977648258
1996,YR1996,Saudi Arabia,SAU,5040,217650,77809.9975585938
1996,YR1996,Senegal,SEN,4340,2930,7670.00007629395
1996,YR1996,Serbia,SRB,4560,51650,14039.999961853
1996,YR1996,Seychelles,SYC,10,240,59.9999986588955
1996,YR1996,Sierra Leone,SLE,510,310,1870.00000476837
1996,YR1996,Singapore,SGP,8620,38520,1580.00004291534
1996,YR1996,Sint Maarten (Dutch part),SXM,..,..,..
1996,YR1996,Slovak Republic,SVK,3130,42170,5960.00003814697
1996,YR1996,Slovenia,SVN,800,15290,2170.00007629395
1996,YR1996,Solomon Islands,SLB,20,210,250
1996,YR1996,Somalia,SOM,6730,570,17139.9993896484
1996,YR1996,South Africa,ZAF,19860,274110,66900.0015258789
1996,YR1996,South Sudan,SSD,17880,370,21989.9997711182
1996,YR1996,Spain,ESP,22750,230110,35779.9987792969
1996,YR1996,Sri Lanka,LKA,2290,8360,15890.0003433228
1996,YR1996,St. Kitts and Nevis,KNA,10,150,70.0000002980232
1996,YR1996,St. Lucia,LCA,80,340,560.000002384186
1996,YR1996,St. Martin (French part),MAF,..,..,..
1996,YR1996,St. Vincent and the Grenadines,VCT,10,150,70.0000002980232
1996,YR1996,Sudan,SDN,22510,4310,37000
1996,YR1996,Suriname,SUR,190,2110,1009.99999046326
1996,YR1996,Sweden,SWE,6040,63650,8319.99969482422
1996,YR1996,Switzerland,CHE,2710,44010,6139.9998664856
1996,YR1996,Syrian Arab Republic,SYR,4160,42020,42630.0010681152
1996,YR1996,Tajikistan,TJK,1120,2240,3119.99988555908
1996,YR1996,Tanzania,TZA,16800,3070,24030.0006866455
1996,YR1996,Thailand,THA,16700,174710,59659.9998474121
1996,YR1996,Timor-Leste,TLS,180,..,490.000009536743
1996,YR1996,Togo,TGO,940,1360,1379.99999523163
1996,YR1996,Tonga,TON,50,80,109.999999403954
1996,YR1996,Trinidad and Tobago,TTO,270,9190,3400.00009536743
